scene,Center_x,Center_y,patch,patch_cal,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight,patch_vv_label,patch_vh_label,patch_vv_actual_file,patch_vh_actual_file,patch_cal_vv_label,patch_cal_vh_label,patch_cal_vv_actual_file,patch_cal_vh_actual_file,patch_uint8_vv_label,patch_uint8_vh_label,patch_uint8_vv_actual_file,patch_uint8_vh_actual_file,patch_rgb_vv_label,patch_rgb_vh_label,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,polarization_vv,polarization_vh,main_polarization,available_polarizations,gfw_lookup_status,gfw_total,gfw_vessel_id,gfw_ssvid,gfw_name,gfw_flag,gfw_callsign,gfw_imo,gfw_shiptype,gfw_shiptype_source,gfw_geartype,gfw_geartype_source,gfw_self_period_from,gfw_self_period_to,gfw_registry_match,gfw_registry_ssvid,gfw_registry_name,gfw_registry_flag,gfw_registry_imo,gfw_registry_length_m,gfw_registry_width_m,gfw_registry_draught_m,gfw_registry_tonnage_gt,gfw_registry_deadweight,gfw_error,head_tail_status,head_tail_method,head_tail_confidence,head_tail_pixel_resolution_m,head_tail_length_pixels,sar_axis_bearing_mod180,sar_axis_elongation,sar_axis_component_area,sar_axis_threshold_percentile,sar_axis_consistency_deg,ais_motion_bearing,ais_motion_distance_km,ais_before_timestamp,ais_after_timestamp,ais_before_lat,ais_before_lon,ais_after_lat,ais_after_lon,ais_nearest_scene_distance_km,axis_ais_angle_difference_deg,head_tail_error,head_tail_pass2_status,head_tail_pass2_error,head_tail_axis_source,head_tail_vv_axis_bearing_mod180,head_tail_vh_axis_bearing_mod180,head_tail_cross_pol_difference_deg,gfw_sar_bearing_status,gfw_sar_bearing,gfw_sar_bearing_feature_id,gfw_sar_bearing_timestamp,gfw_sar_bearing_match_distance_m,gfw_sar_bearing_existing_head_difference_deg,gfw_sar_bearing_error,gfw_dataset,gfw_registry_tonnage_gt_source,gfw_registry_deadweight_source,IMO,GT,DWT,IMO_source,GT_source,DWT_source,UpperLeft_LowerRight_status,UpperLeft_LowerRight_source,IMO_source_url,GT_source_url,vesselfinder_gt,vesselfinder_imo,vesselfinder_mmsi,vesselfinder_name,vesselfinder_source_url,vesselfinder_gt_status,vesselfinder_imo_status,boat_agent_imo,boat_agent_gt,boat_agent_name,boat_agent_source_url,boat_agent_imo_status,DWT_source_url,shipxplorer_imo,shipxplorer_gt,shipxplorer_dwt,shipxplorer_name,shipxplorer_source_url,shipxplorer_status,patch_size,source_dataset,Name_source,Length_overall_source,Length_overall_source_url
S1A_IW_GRDH_1SDV_20260205T211005_20260205T211030_063089_07EB08_04D0,19411,9670,Cargo_x19411_y9670.tif,Cargo_x19411_y9670.tif,Cargo,19411,9674,19411,9666,19379,9638,19443,9702,84.1297,128.47982494516432,-1.0002489202814966,,,,,,525100317,,,,,,,,,,,,,MARITINDO PERKASA 2,CARGO,,,Cargo,979.0,,Cargo_x19411_y9670_vv.tif,Cargo_x19411_y9670_vh.tif,Cargo_x19411_y9670.tif,Cargo_x19411_y9670_vh.tif,Cargo_x19411_y9670_vv.tif,Cargo_x19411_y9670_vh.tif,Cargo_x19411_y9670.tif,Cargo_x19411_y9670_vh.tif,Cargo_x19411_y9670_vv.tif,Cargo_x19411_y9670_vh.tif,Cargo_x19411_y9670.tif,Cargo_x19411_y9670_vh.tif,Cargo_x19411_y9670_vv.png,Cargo_x19411_y9670_vh.png,Cargo_x19411_y9670.png,Cargo_x19411_y9670_vh.png,VV,VH,VV,"VV,VH",matched,2,fed919adf-fd5f-81d7-e87c-d0c7a7dea864,525100317,MARITINDO PERKASA 2,IDN,YBQH2,,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2024-04-23T08:30:22Z,2026-06-01T23:52:46Z,registry_ssvid_exact,525100317.0,MARITINDOPERKASA2,IDN,9819076.0,,,,979.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,8.41297,14.824552234580784,17.716184346724127,91.0,98.0,2.6737551997887525,180.0,10.007557221017958,2026-02-05T21:00:00+00:00,2026-02-05T23:00:00+00:00,-1.03,128.47999572753906,-1.12,128.47999572753906,3.3082281841017647,14.824552234580784,,already_filled,,,,,,exact_scene_position_match,179.0,S1A_IW_GRDH_1SDV_20260205T211005_20260205T211030_063089_07EB08_04D0;128.4798250;-1.0002490,1770325818,0.010758419211609053,1.0,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,9819076.0,979.0,,GFW registryInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,19675,7132,Cargo_x19675_y7132.tif,Cargo_x19675_y7132.tif,Cargo,19674,7134,19676,7130,19643,7100,19707,7164,42.1913643,119.3698734626949,-5.121040619111869,,,,,,353062000,,,,,,,,,,,,,ORIENTAL WIND,CARGO,,,Cargo,36464.0,64038.0,Cargo_x19675_y7132_vv.tif,Cargo_x19675_y7132_vh.tif,Cargo_x19675_y7132.tif,Cargo_x19675_y7132_vh.tif,Cargo_x19675_y7132_vv.tif,Cargo_x19675_y7132_vh.tif,Cargo_x19675_y7132.tif,Cargo_x19675_y7132_vh.tif,Cargo_x19675_y7132_vv.tif,Cargo_x19675_y7132_vh.tif,Cargo_x19675_y7132.tif,Cargo_x19675_y7132_vh.tif,Cargo_x19675_y7132_vv.png,Cargo_x19675_y7132_vh.png,Cargo_x19675_y7132.png,Cargo_x19675_y7132_vh.png,VV,VH,VV,"VV,VH",matched,1,d6f61322e-e778-d920-2daa-8147afe4465a,353062000,ORIENTAL WIND,PAN,3ECD7,9866407.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2020-03-09T23:34:06Z,2026-06-01T23:59:53Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,4.21913643,,,,,,,,,,,,,,,,,not_filled,AIS Presence terdekat lebih dari 2.5 jam dari scene,,,,,exact_scene_position_match,208.10000610351562,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01;119.3698730;-5.1210410,1769982266,0.06648095400292685,1.5349549264376208,,public-global-vessel-identity:v4.0,,,9866407.0,36464.0,64038.0,GFW selfReportedInfo.imo,"VesselFinder details page, IMO exact match","Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,https://www.vesselfinder.com/vessels/details/9866407,36464.0,9866407.0,353062000.0,ORIENTAL WIND,https://www.vesselfinder.com/vessels/details/9866407,matched_by_imo,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9866407/mmsi%3A353062000/ORIENTAL_WIND.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,19710,6959,Cargo_x19710_y6959.tif,Cargo_x19710_y6959.tif,Cargo,19707,6955,19713,6963,19678,6927,19742,6991,88.8384628,119.37297102390644,-5.105391830553619,,,,,,352002263,,,,,,,,,,,,,FORTUNE 9,CARGO,,,Cargo,7659.0,8974.0,Cargo_x19710_y6959_vv.tif,Cargo_x19710_y6959_vh.tif,Cargo_x19710_y6959.tif,Cargo_x19710_y6959_vh.tif,Cargo_x19710_y6959_vv.tif,Cargo_x19710_y6959_vh.tif,Cargo_x19710_y6959.tif,Cargo_x19710_y6959_vh.tif,Cargo_x19710_y6959_vv.tif,Cargo_x19710_y6959_vh.tif,Cargo_x19710_y6959.tif,Cargo_x19710_y6959_vh.tif,Cargo_x19710_y6959_vv.png,Cargo_x19710_y6959_vh.png,Cargo_x19710_y6959.png,Cargo_x19710_y6959_vh.png,VV,VH,VV,"VV,VH",matched,1,c182e8456-60d6-72ea-2cb6-f6d6c3d6b037,352002263,FORTUNE 9,PAN,3E2247,9205586.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2023-01-04T01:41:59Z,2026-06-01T12:29:55Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,8.88384628,,,,,,,,,,,,,,,,,not_filled,pergerakan AIS terlalu kecil untuk menentukan kepala,,,,,exact_scene_position_match,323.0,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01;119.3729710;-5.1053920,1769982266,0.019026732007612335,0.13010235415595162,,public-global-vessel-identity:v4.0,,,9205586.0,7659.0,8974.0,GFW selfReportedInfo.imo,"VesselFinder details page, IMO exact match","Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,https://www.vesselfinder.com/vessels/details/9205586,7659.0,9205586.0,352002263.0,FORTUNE 9,https://www.vesselfinder.com/vessels/details/9205586,matched_by_imo,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9205586/mmsi%3A352002263/FORTUNE_9.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260205T224850_20260205T224915_063090_07EB0F_7134,19747,7358,Cargo_x19747_y7358.tif,Cargo_x19747_y7358.tif,Cargo,19747,7350,19747,7366,19715,7326,19779,7390,150.591415,103.87064544945004,-0.835962649528773,,,,,,548706000,,,,,,,,,,,,,LUINA SMILE,CARGO,,,Cargo,9952.0,13642.0,Cargo_x19747_y7358_vv.tif,Cargo_x19747_y7358_vh.tif,Cargo_x19747_y7358.tif,Cargo_x19747_y7358_vh.tif,Cargo_x19747_y7358_vv.tif,Cargo_x19747_y7358_vh.tif,Cargo_x19747_y7358.tif,Cargo_x19747_y7358_vh.tif,Cargo_x19747_y7358_vv.tif,Cargo_x19747_y7358_vh.tif,Cargo_x19747_y7358.tif,Cargo_x19747_y7358_vh.tif,Cargo_x19747_y7358_vv.png,Cargo_x19747_y7358_vh.png,Cargo_x19747_y7358.png,Cargo_x19747_y7358_vh.png,VV,VH,VV,"VV,VH",matched,3,a4674b545-5f49-6dcb-0378-32fbe058fb3a,548706000,LUINA SMILE,PHL,DYDE,9965112.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2023-07-25T00:06:29Z,2026-06-01T22:05:30Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,15.0591415,,,,,,,,,,,,,,,,,not_filled,VV dan VH tidak memiliki konsensus arah yang kuat,,,,,exact_scene_position_match,0.0,S1A_IW_GRDH_1SDV_20260205T224850_20260205T224915_063090_07EB0F_7134;103.8706450;-0.8359630,1770331743,0.06337070219229396,0.0,,public-global-vessel-identity:v4.0,,,9965112.0,9952.0,13642.0,GFW selfReportedInfo.imo,"VesselFinder details page, IMO exact match","Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,https://www.vesselfinder.com/vessels/details/9965112,9952.0,9965112.0,548706000.0,LUINA SMILE,https://www.vesselfinder.com/vessels/details/9965112,matched_by_imo,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9965112/mmsi%3A548706000/LUINA_SMILE.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260205T102512_20260205T102540_063082_07EACC_441F,19752,19614,Cargo_x19752_y19614.tif,Cargo_x19752_y19614.tif,Cargo,19747,19613,19757,19615,19720,19582,19784,19646,95.1550674,120.13261063249251,-8.929679790517596,,,,,,525025074,,,,,,,,,,,,,MERATUS PALEMBANG,CARGO,,,Cargo,5316.0,7853.0,Cargo_x19752_y19614_vv.tif,Cargo_x19752_y19614_vh.tif,Cargo_x19752_y19614.tif,Cargo_x19752_y19614_vh.tif,Cargo_x19752_y19614_vv.tif,Cargo_x19752_y19614_vh.tif,Cargo_x19752_y19614.tif,Cargo_x19752_y19614_vh.tif,Cargo_x19752_y19614_vv.tif,Cargo_x19752_y19614_vh.tif,Cargo_x19752_y19614.tif,Cargo_x19752_y19614_vh.tif,Cargo_x19752_y19614_vv.png,Cargo_x19752_y19614_vh.png,Cargo_x19752_y19614.png,Cargo_x19752_y19614_vh.png,VV,VH,VV,"VV,VH",matched,2,9957daea9-9483-1d65-64eb-e119efbd4ea8,525025074,MERATUS PALEMBANG,IDN,POGI,9371921.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2012-01-07T05:25:13Z,2026-06-01T23:56:25Z,registry_ssvid_exact,525025074.0,MERATUSPALEMBANG,IDN,9371921.0,,,,5316.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,9.51550674,,,,,,,,,,,,,,,,,not_filled,VV dan VH tidak memiliki konsensus arah yang kuat,,,,,exact_scene_position_match,278.5,S1A_IW_GRDH_1SDV_20260205T102512_20260205T102540_063082_07EACC_441F;120.1326110;-8.9296800,1770287126,0.046607914985674716,2.809932474020229,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,9371921.0,5316.0,7853.0,GFW registryInfo.imo,GFW registryInfo.tonnageGt,"Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9371921/mmsi%3A525025074/MERATUS_PALEMBANG.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260204T112316_20260204T112345_063068_07EA39_8722,19967,9932,Cargo_x19967_y9932.tif,Cargo_x19967_y9932.tif,Cargo,19982,9927,19952,9937,19935,9900,19999,9964,316.969696,105.33197638752672,-6.33687800232394,,,,,,232007361,,,,,,,,,,,,,BERGE MULHACEN,CARGO,,,Cargo,109716.0,207999.0,Cargo_x19967_y9932_vv.tif,Cargo_x19967_y9932_vh.tif,Cargo_x19967_y9932.tif,Cargo_x19967_y9932_vh.tif,Cargo_x19967_y9932_vv.tif,Cargo_x19967_y9932_vh.tif,Cargo_x19967_y9932.tif,Cargo_x19967_y9932_vh.tif,Cargo_x19967_y9932_vv.tif,Cargo_x19967_y9932_vh.tif,Cargo_x19967_y9932.tif,Cargo_x19967_y9932_vh.tif,Cargo_x19967_y9932_vv.png,Cargo_x19967_y9932_vh.png,Cargo_x19967_y9932.png,Cargo_x19967_y9932_vh.png,VV,VH,VV,"VV,VH",matched,2,55d731dc5-574c-c2a8-78f8-df586025558f,232007361,BERGE MULHACEN,GBR,MAVU2,9750945.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2017-08-25T03:42:59Z,2026-06-01T23:58:40Z,registry_ssvid_exact,232007361.0,BERGEMULHACEN,IMN,9750945.0,,,,109716.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,31.6969696,,,,,,,,,,,,,,,,,not_filled,VV/VH tidak memenuhi kualitas minimum,,,,,exact_scene_position_match,72.5,S1A_IW_GRDH_1SDV_20260204T112316_20260204T112345_063068_07EA39_8722;105.3319760;-6.3368780,1770204211,0.04282856318253137,0.9349488229220242,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,9750945.0,109716.0,207999.0,GFW registryInfo.imo,GFW registryInfo.tonnageGt,"Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9750945/mmsi%3A232007361/BERGE_MULHACEN.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260205T102705_20260205T102717_063082_07EACD_A360,20107,2457,Cargo_x20107_y2457.tif,Cargo_x20107_y2457.tif,Cargo,20103,2462,20111,2452,20075,2425,20139,2489,120.947258,118.8693085446894,-1.5622603795177867,,,,,,525019527,,,,,,,,,,,,,MV.KALI MAS,CARGO,,,Cargo,6603.0,8100.0,Cargo_x20107_y2457_vv.tif,Cargo_x20107_y2457_vh.tif,Cargo_x20107_y2457.tif,Cargo_x20107_y2457_vh.tif,Cargo_x20107_y2457_vv.tif,Cargo_x20107_y2457_vh.tif,Cargo_x20107_y2457.tif,Cargo_x20107_y2457_vh.tif,Cargo_x20107_y2457_vv.tif,Cargo_x20107_y2457_vh.tif,Cargo_x20107_y2457.tif,Cargo_x20107_y2457_vh.tif,Cargo_x20107_y2457_vv.png,Cargo_x20107_y2457_vh.png,Cargo_x20107_y2457.png,Cargo_x20107_y2457_vh.png,VV,VH,VV,"VV,VH",matched,2,745cbf77b-b500-d307-1f20-915b59a5e290,525019527,MV.KALI MAS,IDN,PNEW,9562051.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2012-03-25T14:41:22Z,2026-06-01T23:57:44Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,12.0947258,,,,,,,,,,,,,,,,,not_filled,VV dan VH tidak memiliki konsensus arah yang kuat,,,,,exact_scene_position_match,219.8000030517578,S1A_IW_GRDH_1SDV_20260205T102705_20260205T102717_063082_07EACD_A360;118.8693090;-1.5622600,1770287231,0.06589539091894289,1.140194797667732,,public-global-vessel-identity:v4.0,,,9562051.0,6603.0,8100.0,GFW selfReportedInfo.imo,"VesselFinder details page, IMO exact match","Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,https://www.vesselfinder.com/vessels/details/9562051,6603.0,9562051.0,525019527.0,MV.KALI MAS,https://www.vesselfinder.com/vessels/details/9562051,matched_by_imo,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9562051/mmsi%3A525019527/MV_KALI_MAS.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260205T102615_20260205T102640_063082_07EACD_A8FB,20300,17306,Cargo_x20300_y17306.tif,Cargo_x20300_y17306.tif,Cargo,20299,17311,20301,17301,20268,17274,20332,17338,95.5147095,119.36230365219949,-5.1014651558866175,,,,,,525300009,,,,,,,,,,,,,RYOKO 8,CARGO,,,Cargo,4194.0,6677.0,Cargo_x20300_y17306_vv.tif,Cargo_x20300_y17306_vh.tif,Cargo_x20300_y17306.tif,Cargo_x20300_y17306_vh.tif,Cargo_x20300_y17306_vv.tif,Cargo_x20300_y17306_vh.tif,Cargo_x20300_y17306.tif,Cargo_x20300_y17306_vh.tif,Cargo_x20300_y17306_vv.tif,Cargo_x20300_y17306_vh.tif,Cargo_x20300_y17306.tif,Cargo_x20300_y17306_vh.tif,Cargo_x20300_y17306_vv.png,Cargo_x20300_y17306_vh.png,Cargo_x20300_y17306.png,Cargo_x20300_y17306_vh.png,VV,VH,VV,"VV,VH",matched,2,9f41e9c71-159d-8615-d455-ed32a073a559,525300009,RYOKO 8,IDN,YCNI2,9015096.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2019-01-08T01:09:45Z,2026-06-01T23:57:58Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,9.55147095,,,,,,,,,,,,,,,,,not_filled,pergerakan AIS terlalu kecil untuk menentukan kepala,,,,,exact_scene_position_match,194.89999389648438,S1A_IW_GRDH_1SDV_20260205T102615_20260205T102640_063082_07EACD_A8FB;119.3623040;-5.1014650,1770287188,0.04224087332753161,3.5900614224641743,,public-global-vessel-identity:v4.0,,,9015096.0,4194.0,6677.0,GFW selfReportedInfo.imo,"VesselFinder details page, IMO exact match","Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,https://www.vesselfinder.com/vessels/details/9015096,4194.0,9015096.0,525300009.0,MV RYOKO 8,https://www.vesselfinder.com/vessels/details/9015096,matched_by_imo,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9015096/mmsi%3A525300009/RYOKO_8.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260204T112500_20260204T112525_063068_07EA39_2F11,20606,10231,Cargo_x20606_y10231.tif,Cargo_x20606_y10231.tif,Cargo,20606,10235,20606,10227,20574,10199,20638,10263,74.0009842,104.09297247854548,-0.3369821760718763,,,,,,525016503,,,,,,,,,,,,,KM.SEKAR PERMATA,CARGO,,,Cargo,1253.0,1379.0,Cargo_x20606_y10231_vv.tif,Cargo_x20606_y10231_vh.tif,Cargo_x20606_y10231.tif,Cargo_x20606_y10231_vh.tif,Cargo_x20606_y10231_vv.tif,Cargo_x20606_y10231_vh.tif,Cargo_x20606_y10231.tif,Cargo_x20606_y10231_vh.tif,Cargo_x20606_y10231_vv.tif,Cargo_x20606_y10231_vh.tif,Cargo_x20606_y10231.tif,Cargo_x20606_y10231_vh.tif,Cargo_x20606_y10231_vv.png,Cargo_x20606_y10231_vh.png,Cargo_x20606_y10231.png,Cargo_x20606_y10231_vh.png,VV,VH,VV,"VV,VH",matched,3,b5a8b907b-b0b0-7a1e-81e7-fa04ad3fd4e3,525016503,KM.SEKAR PERMATA,IDN,YHDW,,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2025-11-21T23:16:50Z,2026-05-01T22:26:34Z,registry_ssvid_exact,525016503.0,SEKARPERMATA,IDN,8627696.0,,,,1253.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,7.400098420000001,166.74891648510203,51.38302342814307,119.0,98.0,0.6138895822560357,165.9611880856827,9.169486340173254,2026-02-04T11:00:00+00:00,2026-02-04T12:00:00+00:00,-0.31,104.08999633789062,-0.39,104.11000061035156,3.0184804302340766,0.7877283994193363,,already_filled,,,,,,exact_scene_position_match,184.0,S1A_IW_GRDH_1SDV_20260204T112500_20260204T112525_063068_07EA39_2F11;104.0929720;-0.3369820,1770204313,0.05669849566655227,4.0,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,8627696.0,1253.0,1379.0,GFW registryInfo.imo,GFW registryInfo.tonnageGt,"Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A8627696/mmsi%3A525016503/KM_SEKAR_PERMATA.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260207T205447_20260207T205512_063118_07EC1F_0464,20610,10495,Cargo_x20610_y10495.tif,Cargo_x20610_y10495.tif,Cargo,20616,10495,20604,10495,20578,10463,20642,10527,124.746719,131.80020163164747,-5.251620412703662,,,,,,525113006,,,,,,,,,,,,,MV TANTO SELALU,CARGO,,,Cargo,8075.0,10489.0,Cargo_x20610_y10495_vv.tif,Cargo_x20610_y10495_vh.tif,Cargo_x20610_y10495.tif,Cargo_x20610_y10495_vh.tif,Cargo_x20610_y10495_vv.tif,Cargo_x20610_y10495_vh.tif,Cargo_x20610_y10495.tif,Cargo_x20610_y10495_vh.tif,Cargo_x20610_y10495_vv.tif,Cargo_x20610_y10495_vh.tif,Cargo_x20610_y10495.tif,Cargo_x20610_y10495_vh.tif,Cargo_x20610_y10495_vv.png,Cargo_x20610_y10495_vh.png,Cargo_x20610_y10495.png,Cargo_x20610_y10495_vh.png,VV,VH,VV,"VV,VH",matched,2,a189fd99f-f235-4266-8672-7a990b444054,525113006,MV TANTO SELALU,IDN,YBWH2,9816452.0,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,CARGO,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2017-06-26T06:33:40Z,2026-06-01T23:57:43Z,registry_ssvid_exact,525113006.0,TANTOSELALU,IDN,9816452.0,,,,8075.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,12.4746719,93.28342111774388,14.961861349463362,60.0,99.5,0.4475744877337604,90.00777755947217,18.823660691217967,2026-02-07T20:00:00+00:00,2026-02-07T21:00:00+00:00,-5.25,131.6699981689453,-5.25,131.83999633789062,4.410089095293459,3.275643558271696,,filled,,VH_rescue,84.08524829338049,93.28342111774388,,exact_scene_position_match,88.0,S1A_IW_GRDH_1SDV_20260207T205447_20260207T205512_063118_07EC1F_0464;131.8002020;-5.2516200,1770497700,0.06139652069747473,2.0,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,9816452.0,8075.0,10489.0,GFW registryInfo.imo,GFW registryInfo.tonnageGt,"Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9816452/mmsi%3A525113006/MV_TANTO_SELALU.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
